Date,name,code,Sector_main,sector,price,volume,EMA10,ADX,ATR,MACD,MACDsignal,ClgtEMA10,MACDSIGgtMACD,RSI,EPS,P/E,DY,DPS,Market_Cap (M),debt_ratio,debt-equity_ratio,polarity,risk,target
4/19/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.64,120.0,0.6449073127543767,33.06556770575906,0.02307141504955268,-0.0007396004396620359,0.0035989784577828317,-1,1,46.58816343125469,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,1
4/22/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.645,120.0,0.6449241649808537,32.00126653398507,0.021780599688870344,-0.0007906038380992575,0.002721061998606414,1,1,47.859482649895135,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,0
4/23/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.63,1750.0,0.6422106804388803,31.01298687448065,0.022367699711093893,-0.002018135231882323,0.0017732225525086665,-1,1,44.44192462182402,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,1
4/24/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.635,2942.0,0.6408996476318112,30.09529861922655,0.022912864017444332,-0.0025580172614059205,0.000906974589725749,-1,1,45.830489691022045,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,0
4/25/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.625,1710.0,0.6380088026078455,28.952358496926372,0.022347659444769737,-0.0037495713613300286,-2.4334600485406504e-05,-1,1,43.48940467670206,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,1
4/26/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.635,20.0,0.6374617475882373,27.891056954790493,0.021465683770143327,-0.003842674187637285,-0.0007880025179157822,-1,1,46.4359992081319,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,0
4/11/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.655,111.0,0.6566688113020801,42.68497771103258,0.02088693131189797,-0.005717115153084484,-0.005233065492880594,-1,1,42.217700939206246,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,0
4/12/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.635,1420.0,0.6527290274289747,44.03353688199079,0.021895007646762405,-0.007107446567669484,-0.005607941707838372,-1,1,34.78715057311394,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,0
4/15/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.635,0.0,0.6495055678964338,45.28577039788056,0.021011435671993654,-0.008115741019920741,-0.006109501570254846,-1,1,34.78715057311394,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,1
4/17/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.64,280.0,0.6477772828243549,46.91172481997251,0.021653475981136965,-0.008414367829862046,-0.006570474822176286,-1,1,37.953459950718894,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,0
4/19/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.605,1.0,0.6399995950381085,48.52754092878522,0.02260679912534147,-0.011344467264091107,-0.00752527331055925,-1,1,27.784003878454566,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,1
4/22/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.615,170.0,0.6354542141220888,48.4478986880098,0.022063456330674223,-0.012713126738041591,-0.008562843996055718,-1,1,33.284358101743905,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,0
4/23/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.615,316.0,0.6317352660998908,48.6956817851497,0.021916066592768922,-0.01364055935452091,-0.009578387067748755,-1,1,33.284358101743905,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,1
4/24/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.63,163.0,0.6314197631726379,47.60684374770308,0.02320777612185686,-0.013015151183904727,-0.010265739890979949,-1,1,41.08997267545551,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,0
4/25/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.625,20.0,0.6302525335048855,46.197256090936584,0.024050077827438517,-0.012775698615086872,-0.010767731635801334,-1,1,39.4337784916042,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,1
4/26/2019,SWS CAPITAL BERHAD,7186,Main Market,Consumer Products & Services ,0.64,82.0,0.6320248001403609,45.31395041253793,0.0259036436969072,-0.011245920122536335,-0.010863369333148335,1,1,46.412058835053365,-1.65,-38,0.0,0.0,115.8,0.001432632,0.001434687,0.0,medium,0
4/11/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.19,3917.0,5.132784367273618,51.366826909048186,0.15299772099788692,0.21364765394895624,0.2038107979277564,1,-1,68.41085771835506,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,1
4/12/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.25,6676.0,5.1540963004965965,51.800461041793476,0.15421216949803784,0.21150345009219063,0.20534932836064324,1,-1,70.60353824329468,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,1
4/15/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.33,13020.0,5.186078791315397,52.454641606407726,0.15605415739103515,0.21379498894979854,0.2070384604784743,1,-1,73.26790463631883,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,1
4/17/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.4,7462.0,5.22497355653078,53.29022759876609,0.16062171757738977,0.21873798960519153,0.20937836630381773,1,-1,75.37135443534548,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,0
4/19/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.39,11027.0,5.254978364434274,54.066128877384564,0.152720166321862,0.21932024949639572,0.21136674294233332,1,-1,74.46985327228487,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,0
4/22/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.34,8267.0,5.270436843628042,54.00769063312719,0.1489544401560147,0.213288455969602,0.21175108554778704,1,-1,69.96388064060162,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,0
4/23/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.29,10670.0,5.273993781150216,53.00020582965578,0.1468862658591565,0.2021434501469619,0.20982955846762202,1,1,65.68380875963167,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,1
4/24/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.53,47193.0,5.320540366395631,53.00721050118743,0.1592515325835025,0.2102532780620221,0.20991430238650205,1,-1,73.92842378542804,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.60205983,medium,1
4/25/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,5.72,21178.0,5.393169390687334,53.39408402250411,0.16287642311325232,0.2293677782454795,0.21380499755829754,1,-1,78.36082481879725,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.0,medium,1
4/26/2019,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,Main Market,Financial Services ,6.0,28907.0,5.503502228744183,54.65017820635285,0.18552810717659146,0.26406583077388035,0.2238571642014141,1,-1,82.95875350778576,35.78,15,0.0278,15.0,4310.7,0.868919404,6.6288942220000004,0.255344325,medium,0
4/11/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.22,800.0,0.22243760581875607,17.6960076916505,0.0055121720105032026,-3.442287430460711e-06,0.0011311531602799425,-1,1,47.52509964712161,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,0
4/12/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.215,90.0,0.22108531385170951,16.6042841903429,0.00547558829546726,-0.0006514396646741527,0.0007746345952891235,-1,1,43.50236703216199,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,1
4/15/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.22,680.0,0.2208879840604896,16.00164454434628,0.005441617702933885,-0.0007528457047975834,0.0004691385352717821,-1,1,48.222197789178104,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,0
4/17/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.21,650.0,0.21890835059494604,15.681462997651428,0.005767216438438609,-0.0016214362410219563,5.1023580013034376e-05,-1,1,40.868589370004855,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,1
4/19/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.225,2350.0,0.22001592321404675,15.043971780714362,0.006426700978550137,-0.0010868967894482051,-0.00017656049387921354,1,1,52.555836689375354,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,0
4/22/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.215,1030.0,0.21910393717512916,14.105118665007225,0.007039079480082271,-0.0014534325833497064,-0.0004319349117733121,-1,1,46.02483680023307,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,1
4/23/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.22,950.0,0.21926685768874205,13.233326486136315,0.007250573802933538,-0.001325180768504991,-0.0006105840831196478,1,1,49.40998888105207,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,1
4/24/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.225,1205.0,0.22030924719987985,12.778027620275079,0.007446961388438285,-0.0008107364033873021,-0.0006506145471731787,1,1,52.61071877001755,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,0
4/25/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.22,609.0,0.22025302043626532,12.35525010197536,0.007629321289264123,-0.0007973029389402586,-0.0006799522255265947,-1,1,49.254756205285304,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,0
4/26/2019,SYF RESOURCES BHD,7082,Main Market,Consumer Products & Services ,0.21,945.0,0.2183888349023989,11.674737313186673,0.007798655482888115,-0.0015754128692003766,-0.0008590443542613512,-1,1,43.30504307436945,-3.93,-6,0.0568,1.25,136.2,0.02731504,0.028082102999999997,0.0,medium,0
4/11/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.625,2504.0,0.6316139535389663,41.112869245320084,0.010211224610342679,0.000134155829396021,-0.0015147638790053986,-1,-1,43.90816812982151,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,1
4/12/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.63,1253.0,0.6313205074409725,38.312162419452434,0.010553279995318203,8.952807045048417e-05,-0.001193905489114222,-1,-1,47.07968765425181,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.9418202170000001,low,1
4/15/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.635,5831.0,0.6319895060880684,35.711506081146766,0.010870902852795475,0.00045240343799501925,-0.0008646437036923738,1,-1,50.117102564594106,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,0
4/17/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.635,2148.0,0.6325368686175105,33.29661090986293,0.010808695506167226,0.0007315519061511511,-0.0005454045817236688,1,-1,50.117102564594106,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,0
4/19/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.635,3870.0,0.632984710687054,31.05420825081365,0.010750931541440996,0.0009419211970865815,-0.0002479394259616187,1,-1,50.117102564594106,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,0
4/22/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.63,1338.0,0.6324420360166805,29.612943367385945,0.011054436431338069,0.0006971458985648438,-5.892236105632621e-05,-1,-1,46.76471613251273,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,1
4/23/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.635,2733.0,0.632907120377284,28.274625975631643,0.01097911954338535,0.0008962860960357588,0.0001321193303620908,1,-1,50.341912584091006,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.398478402,low,0
4/24/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.63,4435.0,0.6323785530359597,28.466404753939237,0.011266325290286398,0.0006432331328458663,0.0002343420908588459,-1,-1,46.944760220346154,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,1
4/25/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.645,13481.0,0.6346733615748761,26.817757280869596,0.011890159198123085,0.0016342231687187514,0.000514318306430827,1,-1,56.44131383383157,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,0
4/26/2019,TA ENTERPRISE BHD,4898,Main Market,Financial Services ,0.645,1065.0,0.6365509321976259,25.286870341590646,0.01175514782682858,0.0023920162376366294,0.0008898578926719875,1,-1,56.44131383383157,4.36,14,0.0,0.0,1052.8,0.088047847,0.096548757,0.0,low,0
4/11/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.25,23170.0,0.24776539702314931,58.43636489539315,0.007180447481706943,-0.0022456729333914516,-0.0029041578680682866,1,-1,47.25638132410258,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,0
4/12/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.245,2330.0,0.2472625975643949,56.15475678605707,0.00702470123301359,-0.0023054937952995402,-0.0027844250535145375,-1,-1,43.32924041974995,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,1
4/15/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.25,1684.0,0.24776030709814129,54.036120684530715,0.006880079716369762,-0.0019272281595261176,-0.0026129856747168535,1,-1,47.98439748205555,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,0
4/17/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.25,4721.0,0.24816752398938832,52.06881573311339,0.006745788308057637,-0.0016089034801078927,-0.0024121692357950615,1,-1,47.98439748205555,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,0
4/19/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.25,2130.0,0.24850070144586317,51.10956154053586,0.006978232000339235,-0.0013411687201066447,-0.0021979691326573783,1,-1,47.98439748205554,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,0
4/22/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.245,5424.0,0.24786421027388805,50.218825504571,0.006836929714600718,-0.0015149814440930387,-0.0020613715949445105,-1,-1,43.519483586313974,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,1
4/23/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.25,12035.0,0.24825253567863567,47.799228248987596,0.007062863306414953,-0.001235034359534315,-0.0018961041478624714,1,-1,48.663732933560766,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,0
4/24/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.245,14730.0,0.24766116555524736,45.552459368803,0.006915515927385314,-0.0014004885313525783,-0.0017969810245604928,-1,-1,44.31685934408765,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,1
4/25/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.25,757.0,0.24808640818156602,43.46617398006016,0.006778693361143506,-0.0011152974861235454,-0.0016606443168731032,1,-1,49.20329122013622,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,1
4/26/2019,TA GLOBAL BHD,5158,Main Market,Property ,0.255,768.0,0.24934342487582675,40.58393912740504,0.006651643835347542,-0.00048028686680023913,-0.0014245728268585305,1,-1,53.58931320813182,2.92,9,0.0,0.0,1330.4,0.175458115,0.212794665,0.0,medium,0
4/11/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.58,169.0,1.5513831059583973,41.55341857139181,0.036971238593157964,-0.021672899909927823,-0.03630137405358166,1,-1,58.283980140931334,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,1
4/12/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.6,537.0,1.5602225412386888,42.39425986036167,0.035759007265075256,-0.016302120122926977,-0.03230152326745072,1,-1,60.918749400869885,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,0
4/15/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.6,350.0,1.567454806468018,42.37495988810084,0.03606193531756988,-0.011908465074730534,-0.028222911628906684,1,-1,60.91874940086988,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,0
4/17/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.6,640.0,1.5733721143829238,42.35703848528721,0.03420036850917203,-0.008330433739822007,-0.02424441605108975,1,-1,60.918749400869885,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,0
4/19/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.56,360.0,1.5709408208587559,40.86942347656172,0.03461462790137403,-0.008623082309453967,-0.02112014930276259,-1,-1,52.617326384014426,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,1
4/22/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.6,230.0,1.5762243079753457,39.48806668274519,0.03499929733699018,-0.0055632134416789825,-0.01800876213054587,1,-1,58.681002853975365,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,0
4/23/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.6,511.0,1.5805471610707373,38.63982738329615,0.03392791895577659,-0.0031024818393861064,-0.015027506072313918,1,-1,58.681002853975365,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,0
4/24/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.6,565.0,1.584084040876058,37.85217660523632,0.03150449617322112,-0.0011392023009584307,-0.01224984531804282,1,-1,58.68100285397535,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,0
4/25/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.6,132.0,1.5869778516258657,37.12078659703791,0.02925417501799104,0.0004119620359972487,-0.009717483847234806,1,-1,58.681002853975365,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,1
4/26/2019,TAN CHONG MOTOR HOLDINGS BHD,4405,Main Market,Consumer Products & Services ,1.62,1172.0,1.592981878602981,37.09726793749384,0.029307448230991663,0.0032180086015780596,-0.007130385357472232,1,-1,61.95530882166297,15.03,11,0.0118,2.0,1135.7,0.467352971,0.877415899,0.0,low,0
4/11/2019,TASEK CORPORATION BHD,4448,Main Market,Industrial Products & Services ,5.32,106.0,5.247880489481329,56.98862827989107,0.12128041596977282,0.1599387004225834,0.08896900642776738,1,-1,65.52908723390243,-17.64,-28,0.0404,20.0,611.9,0.11597693699999999,0.131192207,0.0,medium,0
4/12/2019,TASEK CORPORATION BHD,4448,Main Market,Industrial Products & Services ,5.2,97.0,5.239174945939269,55.310451233783716,0.12118895768621762,0.14836475104153912,0.10084815535052173,-1,-1,58.7117564787771,-17.64,-28,0.0404,20.0,611.9,0.11597693699999999,0.131192207,0.0,medium,1
4/15/2019,TASEK CORPORATION BHD,4448,Main Market,Industrial Products & Services ,5.25,95.0,5.241143137586675,54.10452276789541,0.1275326035657735,0.14159467957728467,0.10899746019587432,1,-1,60.55322861268333,-17.64,-28,0.0404,20.0,611.9,0.11597693699999999,0.131192207,0.0,medium,0
4/17/2019,TASEK CORPORATION BHD,4448,Main Market,Industrial Products & Services ,5.1,152.0,5.215480748934552,51.62261224997602,0.13270884616821826,0.12271106598475168,0.1117401813536498,-1,-1,52.9268136701736,-17.64,-28,0.0404,20.0,611.9,0.11597693699999999,0.131192207,0.0,medium,1
4/19/2019,TASEK CORPORATION BHD,4448,Main Market,Industrial Products & Services ,5.15,79.0,5.203575158219179,49.75658435565681,0.13037250001334558,0.11050639931271267,0.11149342494546237,-1,1,54.96299323430654,-17.64,-28,0.0404,20.0,611.9,0.11597693699999999,0.131192207,0.0,medium,1
4/22/2019,TASEK CORPORATION BHD,4448,Main Market,Industrial Products & Services ,5.81,311.0,5.313834220361146,49.817475160963326,0.16891732144096375,0.1523345789934485,0.11966165575505959,1,-1,72.11149852678854,-17.64,-28,0.0404,20.0,611.9,0.11597693699999999,0.131192207,0.0,medium,1
4/23/2019,TASEK CORPORATION BHD,4448,Main Market,Industrial Products & Services ,5.95,755.0,5.429500725750029,50.17617864118397,0.1689946556237521,0.1945380294100545,0.13463693048605857,1,-1,74.343161826519,-17.64,-28,0.0404,20.0,611.9,0.11597693699999999,0.131192207,0.0,medium,1
